ID,x_ert,y_ert,x_em,y_em,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,forward_HCP1QP,forward_PRP1QP,forward_HCP2QP,forward_PRP2QP,forward_HCP4QP,forward_PRP4QP
11.0,41668.31481,204315.4004,41668.31481,204315.4004,105.4,39.9,131.6,73.9,148.0,127.5,81.86075575753476,41.20481825109675,110.13100806965602,67.294781041023,124.5288606823058,108.75068474880065
12.0,41668.31481,204315.4004,41668.31481,204315.4004,105.4,39.9,131.6,73.9,148.0,127.5,85.8775058966078,42.59792838640417,116.20029085771671,70.7171420523639,130.62380126837058,115.22207467623781
13.0,41668.44947,204314.7587,41668.44947,204314.7587,108.6,41.9,136.0,78.2,149.4,135.0,91.22312558170069,45.162298701415615,123.3850550457507,75.5286994208311,137.26936821377225,123.02418413202149
14.0,41668.57399,204314.1439,41668.57399,204314.1439,111.1,46.3,139.3,81.1,152.1,143.4,96.38187617080837,46.58028644989141,131.18397109559385,79.98090476812017,144.58691121040354,131.355670151991
15.0,41668.70589,204313.4887,41668.70589,204313.4887,114.0,49.5,144.3,86.2,155.4,151.2,102.16992361062613,48.47280173781947,139.86927091894606,85.05967969032959,152.78445875104333,141.02370221710515
16.0,41668.70589,204313.4887,41668.70589,204313.4887,114.0,49.5,144.3,86.2,155.4,151.2,107.7441443684191,50.75453603042886,147.809071940453,90.08150370530588,159.96184747579264,149.71821904439352
17.0,41668.84943,204312.794,41668.84943,204312.794,119.8,50.9,150.5,92.8,159.9,158.3,113.7285049693493,53.01191642430425,156.45851542699162,95.53524660092826,167.5302397694327,159.53450428179548
18.0,41668.98012,204312.1909,41668.98012,204312.1909,124.6,50.7,158.1,96.5,165.7,165.2,119.98182508155027,56.18669597357791,164.8132688432716,101.40993652617523,174.56319815632202,169.014466682691
19.0,41669.12606,204311.5522,41669.12606,204311.5522,128.2,50.1,164.5,97.0,172.6,172.0,125.45866075857909,58.788474987136816,172.18834688461206,106.5419414225203,180.6590842765784,177.37033850054127
20.0,41669.12606,204311.5522,41669.12606,204311.5522,128.2,50.1,164.5,97.0,172.6,172.0,129.38791217001992,60.144111898819446,177.88103612528286,110.16790699962654,185.30162047683626,183.68303282021455
21.0,41669.28864,204310.8778,41669.28864,204310.8778,130.9,50.0,169.5,98.2,179.9,176.8,131.86202060103344,61.30559872779867,181.2750787270127,112.52889826897369,187.9896787788376,187.51545248799277
22.0,41669.46967,204310.1615,41669.46967,204310.1615,133.5,51.3,173.1,99.7,186.1,177.7,133.36832051291327,62.23415944044938,183.03338085174508,114.00127081817753,189.25476584493435,189.53067051214572
23.0,41669.46967,204310.1615,41669.46967,204310.1615,133.5,51.3,173.1,99.7,186.1,177.7,133.52127117386942,62.6715336081334,183.09563645181504,114.21555408446068,189.32877715609033,189.70398390405788
24.0,41669.65117,204309.472,41669.65117,204309.472,135.3,52.2,175.0,99.5,190.1,177.1,133.95968198377435,63.35620411994412,183.27839186464774,114.73857962394862,189.30670282101255,189.99721543771744
25.0,41669.81435,204308.8737,41669.81435,204308.8737,136.3,51.7,176.4,98.9,191.6,177.2,134.17124970158048,62.813878105124566,183.9370172753621,114.87186007195736,189.6945647736779,190.53739361114015
26.0,41670.00186,204308.2093,41670.00186,204308.2093,137.2,51.2,177.6,99.5,191.8,177.6,135.5494596619575,62.984817586989706,185.80217548946214,116.17026400786202,190.77749089129242,192.4305334506163
27.0,41670.00186,204308.2093,41670.00186,204308.2093,137.2,51.2,177.6,99.5,191.8,177.6,137.12632259660177,63.726561699339584,187.76787973192788,117.72936257103412,192.05505622125304,194.54169963144062
28.0,41670.15453,204307.6858,41670.15453,204307.6858,137.5,50.6,177.6,100.7,191.5,178.0,138.7481352138973,64.21037430462026,189.86528258972947,119.28947380249649,193.3647179466335,196.8254811552086
29.0,41670.3466,204307.0499,41670.3466,204307.0499,138.1,50.6,179.7,101.5,191.4,179.2,139.92398974246146,64.25881487276948,191.62688565341844,120.38163605980655,194.52919763221067,198.6775758860757
30.0,41670.52277,204306.4886,41670.52277,204306.4886,138.3,50.3,180.5,101.7,192.0,181.6,141.29711910352634,65.0605291544127,193.18407098017647,121.7682213431874,195.50457630412416,200.4045260131376
31.0,41670.73131,204305.8502,41670.73131,204305.8502,138.5,50.6,181.1,102.3,194.8,184.1,142.89382468654398,65.68115077454587,195.05050863924478,123.3312691582264,196.57393238572163,202.36897347396885
32.0,41670.73131,204305.8502,41670.73131,204305.8502,138.5,50.6,181.1,102.3,194.8,184.1,143.82499581474192,65.68879760041226,196.38279582262842,124.22856030609427,197.30166820960804,203.67528611593468
33.0,41670.91631,204305.3064,41670.91631,204305.3064,138.8,51.0,183.1,102.4,199.9,185.5,145.19666865600223,66.29178572054575,197.82895414147208,125.62265164025948,197.9000741454047,205.16916245235066
34.0,41671.12674,204304.7098,41671.12674,204304.7098,139.0,50.1,186.0,100.3,205.4,185.9,145.9947114955538,66.80733010935879,198.53103124289746,126.48507678611831,198.0379867039291,205.8954140426466
35.0,41671.35487,204304.085,41671.35487,204304.085,139.4,47.9,187.6,97.2,210.2,185.9,146.49118219485956,67.45302439588879,198.65630683056747,127.08897276971196,197.74778184470577,205.97457602679177
36.0,41671.59446,204303.4493,41671.59446,204303.4493,138.4,46.2,188.0,95.7,214.1,185.5,146.6823969103353,67.836690049002,198.48208213985575,127.41826415267565,197.14016005726754,205.77531885025059
37.0,41671.59446,204303.4493,41671.59446,204303.4493,138.4,46.2,188.0,95.7,214.1,185.5,146.35176460529325,67.3945851543441,198.1459001055799,127.15129426407644,196.54686427000553,205.27179858036135
38.0,41671.80629,204302.9022,41671.80629,204302.9022,138.7,46.8,188.5,96.4,216.0,183.9,146.0414901822951,67.18483095302079,197.83611184189832,126.90313901059025,196.15780419437604,204.77180158230058
39.0,41672.04435,204302.3028,41672.04435,204302.3028,141.1,47.7,189.9,97.9,215.5,183.0,146.8526085005039,67.45838903926429,198.84225119656702,127.73881498235636,196.57942864873675,205.8193679618812
40.0,41672.25241,204301.7912,41672.25241,204301.7912,142.2,47.3,189.9,98.6,213.5,182.6,148.1072875800691,67.62961074699722,200.79936770756018,128.92833447901887,197.91220684302039,207.87314040757016
41.0,41672.50386,204301.1875,41672.50386,204301.1875,141.3,46.8,191.6,98.7,210.9,183.3,151.3033954593761,69.20959265049062,204.84452011150245,132.0911006536653,200.61707106522724,212.3757255148736
42.0,41672.71463,204300.6931,41672.71463,204300.6931,141.1,46.9,191.6,99.6,208.8,185.3,156.23578449215597,71.60320148561452,210.97462122450494,136.95484096547096,204.65604352866325,219.16037280639546
43.0,41672.71463,204300.6931,41672.71463,204300.6931,141.1,46.9,191.6,99.6,208.8,185.3,160.48253192474425,72.31607146225112,217.42185435889337,140.91820440187223,209.2920219616249,226.01547253615297
44.0,41672.97563,204300.0954,41672.97563,204300.0954,141.6,47.2,190.7,101.6,206.9,187.6,163.78696685178926,73.26428124262199,222.38579855174257,144.0365710862178,213.08496452286127,231.4436474010253
45.0,41673.24592,204299.4919,41673.24592,204299.4919,142.2,48.0,191.9,103.4,205.1,190.2,166.4943020322913,74.54074965260617,226.022363906683,146.6260224605398,215.89801173790602,235.5703601410957
46.0,41673.52098,204298.892,41673.52098,204298.892,143.5,48.4,192.3,104.9,205.4,193.2,168.43343400972816,75.32803306841042,228.72519385497014,148.4255395956814,218.11745615974084,238.615588932495
47.0,41673.52098,204298.892,41673.52098,204298.892,143.5,48.4,192.3,104.9,205.4,193.2,169.16789115250359,75.57810414425683,229.939281913412,149.04150673120105,219.38317404154074,240.09828990954188
48.0,41673.78986,204298.3172,41673.78986,204298.3172,143.4,48.3,192.3,104.7,208.1,196.1,169.12914367506528,75.13679741303491,230.53591976705192,148.8437204173088,220.39703561498834,240.77818133054927
49.0,41674.09147,204297.6848,41674.09147,204297.6848,142.7,49.0,193.4,104.0,212.6,198.0,168.56023995564507,74.34369017902712,230.4749446441825,148.1302385600529,220.86683680503745,240.7421570878117
50.0,41674.34996,204297.1527,41674.34996,204297.1527,142.9,48.1,196.7,103.8,218.7,198.8,167.9488886825922,74.3024051271054,229.67708192982485,147.51150943500392,220.609343061921,240.01352891797757
51.0,41674.60376,204296.6378,41674.60376,204296.6378,143.4,46.4,199.8,102.4,224.8,198.3,165.4841240665242,73.0325682530083,226.8050612896855,145.00472910835393,219.03312170144795,236.9781654864737
52.0,41674.60376,204296.6378,41674.60376,204296.6378,143.4,46.4,199.8,102.4,224.8,198.3,162.18088660870683,71.63289225403982,222.75346483403945,141.75231858053573,216.58140888886143,232.79710891160173
53.0,41674.89751,204296.0484,41674.89751,204296.0484,145.0,46.9,200.7,100.4,229.2,197.0,160.37384710618502,71.7419147966612,219.74116643117026,140.0918236060632,214.5266760835464,229.73073001389199
54.0,41675.19683,204295.4501,41675.19683,204295.4501,146.2,47.1,201.0,99.8,230.4,195.0,160.1207503836529,72.11861471263433,218.67844993448074,139.9049344676448,213.5081059662609,228.55685401459485
55.0,41675.50823,204294.8259,41675.50823,204294.8259,147.0,47.7,200.7,101.5,227.6,192.9,160.0785886928208,72.22124935561101,218.3832219538481,139.93300143614104,213.06675259482242,228.22975823990086
56.0,41675.50823,204294.8259,41675.50823,204294.8259,147.0,47.7,200.7,101.5,227.6,192.9,160.5506600583438,71.80489958415642,219.23221697917836,140.335183220864,213.46423212793013,228.98536529093903
57.0,41675.77523,204294.2865,41675.77523,204294.2865,148.5,49.3,200.5,104.6,223.2,191.9,163.0290525242941,73.19375610292936,221.85528955820544,142.86786707737593,214.76374487095723,231.86833282872857
58.0,41676.04072,204293.7455,41676.04072,204293.7455,150.5,51.4,201.1,108.7,217.8,193.3,166.82938128083836,75.36869564343884,225.81306084731352,146.72707603524896,216.74511603129602,236.22622185618647
59.0,41676.29089,204293.231,41676.29089,204293.231,152.5,53.2,202.1,112.7,212.8,197.3,170.867973537762,77.91368001893558,230.03390670157947,150.89018121553207,218.9158032165009,240.93740626392827
60.0,41676.59609,204292.5978,41676.59609,204292.5978,153.6,54.4,203.6,116.0,210.4,202.7,174.98457304907424,80.02829217628712,234.56783097505547,155.0545293756572,221.2559325040877,245.86227216707138
61.0,41676.59609,204292.5978,41676.59609,204292.5978,153.6,54.4,203.6,116.0,210.4,202.7,178.55180292214854,81.5654600666728,238.8271578550067,158.67224520289162,223.5004604904432,250.41071456234747
62.0,41676.87209,204292.0204,41676.87209,204292.0204,154.9,56.0,205.8,118.8,211.9,207.8,181.3894129266256,82.87407283242257,242.13754695663363,161.56266466621227,225.20563338157197,253.95313803214728
63.0,41677.14555,204291.4439,41677.14555,204291.4439,156.2,56.7,209.6,119.7,217.0,212.7,183.11547786023735,83.74162876102307,244.12531466921374,163.30867667967723,226.27585805456587,256.10813545309463
64.0,41677.43202,204290.8352,41677.43202,204290.8352,156.6,55.8,213.5,118.3,223.7,217.2,183.07947943303142,83.82022281706901,244.27901067061862,163.2747439864564,226.58519767406202,256.34960139129515
65.0,41677.43202,204290.8352,41677.43202,204290.8352,156.6,55.8,213.5,118.3,223.7,217.2,183.18609146495032,84.00218842770214,244.50084298269292,163.36702227430277,226.9140690941103,256.6708472142338
66.0,41677.74764,204290.1592,41677.74764,204290.1592,156.9,54.2,216.5,117.9,230.6,220.9,183.81002945873232,84.8491353933014,245.02721482117133,164.0710488462126,227.27774982184184,257.4014047799497
67.0,41678.03277,204289.5444,41678.03277,204289.5444,158.4,54.4,218.8,119.5,237.2,223.0,183.35589850565967,84.16594030697192,244.80867966041922,163.54300663407406,227.22209555010429,257.0470663976425
68.0,41678.2827,204289.0021,41678.2827,204289.0021,160.4,56.7,221.3,121.6,242.0,223.9,182.3808631641384,83.5803288692527,243.73529411980795,162.52655516167042,226.68468830284073,255.77235313123373
69.0,41678.2827,204289.0021,41678.2827,204289.0021,160.4,56.7,221.3,121.6,242.0,223.9,182.61992132088406,83.54642288013649,243.90023644531047,162.77099286180942,226.54770603750956,255.88777007879276
70.0,41678.59956,204288.3099,41678.59956,204288.3099,161.3,56.8,225.4,124.5,244.2,225.2,183.9577911536761,84.22251667548572,245.1917270939907,164.13321668755822,227.02579141552303,257.2388984381486
71.0,41678.84775,204287.7648,41678.84775,204287.7648,164.1,56.1,229.8,127.0,245.3,228.7,186.54063293062484,85.98879355248208,247.64534251569756,166.80493843180412,228.16053966418036,259.995917995684
72.0,41679.07986,204287.2537,41679.07986,204287.2537,168.5,57.9,229.8,129.8,246.7,234.9,190.58575863241,88.28403064911427,251.97402511958836,170.9452041536793,230.3452800141965,264.82214709680693
73.0,41679.35791,204286.6417,41679.35791,204286.6417,172.7,60.2,238.7,135.3,248.8,242.2,194.9249029739797,90.20623904703233,257.13332441463854,175.30637845309815,233.19127510571906,270.47926671886097
74.0,41679.35791,204286.6417,41679.35791,204286.6417,172.7,60.2,238.7,135.3,248.8,242.2,198.18901344632133,91.1308906512834,261.70592011436224,178.49014965042156,236.15166829064995,275.4468765700515
75.0,41679.61891,204286.0692,41679.61891,204286.0692,177.0,62.5,245.8,141.5,250.7,249.4,202.49739385236487,92.45984911713725,267.4462096902214,182.6645811778558,239.77082605496273,281.68249670111794
76.0,41679.92256,204285.4073,41679.92256,204285.4073,182.0,64.6,252.7,146.4,251.5,255.9,206.33578629256473,93.79570578340889,272.93996219008824,186.4050340643009,243.59892302101207,287.8232390449197
77.0,41680.17222,204284.8667,41680.17222,204284.8667,187.0,66.4,257.3,150.6,253.0,261.0,211.02888548924895,95.61897195898216,279.47192819678867,191.0169988556711,248.0555009832809,295.16530479045207
78.0,41680.17222,204284.8667,41680.17222,204284.8667,187.0,66.4,257.3,150.6,253.0,261.0,216.97884456833833,97.93881325825329,287.58103445556776,196.90981916987582,253.33125720836574,304.2300378307238
79.0,41680.46309,204284.2403,41680.46309,204284.2403,189.7,67.9,260.4,153.5,254.0,264.9,222.37830051397592,100.27083719336758,294.71791016119624,202.29109313603635,257.8852596688315,312.2674489982954
80.0,41680.72465,204283.6791,41680.72465,204283.6791,192.2,69.0,263.3,156.0,253.9,268.5,226.4735943671818,101.95411169954485,300.0362644371881,206.37572776530183,261.1281579940957,318.2047037052889
81.0,41681.01064,204283.067,41681.01064,204283.067,194.8,69.2,265.4,158.8,253.3,272.6,229.0283991298277,102.63937719574157,303.53759345514595,208.9093481063881,263.15701269939524,321.9934400575337
82.0,41681.01064,204283.067,41681.01064,204283.067,194.8,69.2,265.4,158.8,253.3,272.6,231.3749017455294,103.48756312500726,306.3241965462888,211.30972033506768,264.39880024517544,324.9489143194958
83.0,41681.27949,204282.4925,41681.27949,204282.4925,197.0,70.6,267.6,162.3,253.3,276.5,234.62844270230428,105.30244783035188,309.52502628474195,214.7510933464496,265.4339331224118,328.3765615741981
84.0,41681.54837,204281.9186,41681.54837,204281.9186,200.2,72.3,270.5,165.0,254.2,279.5,238.5620131206544,108.17346671159477,312.6245797934647,218.9752023813615,265.9836526064947,331.76379914267045
85.0,41681.80318,204281.3745,41681.80318,204281.3745,201.8,71.7,270.5,164.9,256.1,281.7,238.87528920174583,108.82135102940867,312.2047508502196,219.47861513417186,265.02860863812856,331.2384906874759
86.0,41682.08997,204280.7607,41682.08997,204280.7607,201.7,71.0,274.4,163.4,258.9,284.4,238.73967078746216,109.0366469854803,311.1082226509742,219.4612398919625,263.5655298481734,329.91795674084216
87.0,41682.08997,204280.7607,41682.08997,204280.7607,201.7,71.0,274.4,163.4,258.9,284.4,239.20263820679412,109.83705169284299,310.570256983847,220.09440156834648,262.4281644010473,329.24404208252486
88.0,41682.32344,204280.2589,41682.32344,204280.2589,202.2,70.3,277.0,162.9,262.9,286.9,239.19446843924348,110.2629050079974,309.6024075584146,220.15001270220574,261.28666688126106,328.0952011333091
89.0,41682.6051,204279.6501,41682.6051,204279.6501,202.8,68.8,279.9,162.9,265.5,287.8,238.1462486908288,110.17899809474007,307.8495961397963,219.12029682854956,260.1555300621214,326.2440543208974
90.0,41682.88919,204279.032,41682.88919,204279.032,204.0,68.8,280.5,163.4,265.7,286.5,237.1417993609252,109.39814575942162,307.04662833884663,218.05651634191796,259.9321933392568,325.37721733361434
91.0,41682.88919,204279.032,41682.88919,204279.032,204.0,68.8,280.5,163.4,265.7,286.5,238.9439545623865,110.73312586872966,308.80763834996236,219.9107372426253,260.8764931101704,327.5005557335469
92.0,41683.20143,204278.3488,41683.20143,204278.3488,205.7,71.3,278.2,163.8,263.6,282.8,239.79953549067136,111.22283258138556,310.12138539364463,220.7516367825763,261.9728254684769,329.1371619455076
93.0,41683.47068,204277.7578,41683.47068,204277.7578,206.5,73.1,275.0,163.5,258.5,277.8,240.7623212704428,111.79831921370995,311.4977701330236,221.67398172383125,263.14282144174706,330.85774902652116
94.0,41683.69099,204277.2739,41683.69099,204277.2739,206.0,73.7,275.0,162.7,251.2,272.4,241.0838555875623,111.36561635525605,312.7888403596345,221.87855093378488,264.4634675222989,332.3412070069042
95.0,41683.96418,204276.6737,41683.96418,204276.6737,204.1,73.1,271.4,160.3,244.2,267.7,243.2177878884495,112.61491156808462,315.31857972665597,224.00663895379748,266.10067710852076,335.30863854159355
96.0,41683.96418,204276.6737,41683.96418,204276.6737,204.1,73.1,271.4,160.3,244.2,267.7,244.4133001339625,113.64452263375716,316.678949493521,225.23294327439518,267.11375451454995,337.03441011693303
97.0,41684.26677,204276.0093,41684.26677,204276.0093,200.1,71.6,259.1,156.3,239.2,263.7,243.52847114857232,113.6470051314958,315.4783749141411,224.29981844458558,266.7551438990495,335.89305464997767
98.0,41684.55239,204275.3832,41684.55239,204275.3832,195.0,69.5,253.1,151.5,236.5,259.0,240.25350416712487,112.63466702622169,311.2101625922561,220.97767206838975,264.565062827526,331.3061047416973
99.0,41684.55239,204275.3832,41684.55239,204275.3832,195.0,69.5,253.1,151.5,236.5,259.0,232.48193782193553,108.38853670925566,302.55341111429226,212.96651966518752,260.24440748177784,321.612735622612
100.0,41684.7968,204274.8488,41684.7968,204274.8488,189.7,66.0,247.1,145.2,236.1,254.1,223.39476540912534,104.93448434403184,290.96571647685994,203.84394351271487,253.6977408046946,308.9586519137852
101.0,41685.06687,204274.2605,41685.06687,204274.2605,183.3,62.3,241.9,138.3,237.8,251.0,215.50314410252736,101.71335324740124,280.68419386285433,195.9495323687668,247.463105138912,297.4650967960984
102.0,41685.34879,204273.6497,41685.34879,204273.6497,177.7,60.4,238.5,134.3,241.3,247.2,209.28356794343208,99.37658381917834,272.0231990938222,189.77900714341462,241.7653619505999,287.6972057286713
103.0,41685.63115,204273.0413,41685.63115,204273.0413,175.3,59.7,236.3,130.8,244.6,240.5,201.74270527785754,96.1757119532468,262.5393972004061,182.37471322630412,235.76686068228418,277.21746473049524
104.0,41685.63115,204273.0413,41685.63115,204273.0413,175.3,59.7,236.3,130.8,244.6,240.5,196.21405688676015,94.38846792532532,255.02026731595757,176.9867315142424,230.88857687429,268.96802845247794
105.0,41685.88641,204272.493,41685.88641,204272.493,173.3,58.3,233.1,125.7,246.6,233.1,191.7791299968996,92.62067293455134,249.31869758531178,172.63478368559106,227.26104448453307,262.65930341933324
106.0,41686.15911,204271.9073,41686.15911,204271.9073,169.7,57.0,229.4,121.5,247.4,226.4,189.80078751335637,92.09939518207632,246.3497139768561,170.70716755409768,225.20136302844824,259.38583449165566
107.0,41686.40347,204271.3808,41686.40347,204271.3808,167.8,56.6,226.9,119.3,246.7,220.5,187.50649853034793,90.67418259932073,243.857762543053,168.33906558220113,223.8490658166351,256.5508201220775
108.0,41686.67177,204270.7996,41686.67177,204270.7996,166.6,55.1,225.2,117.9,243.5,215.3,185.69697883271738,89.43639658217225,242.25999706849814,166.45571203465897,223.26515718084482,254.75701532793792
109.0,41686.67177,204270.7996,41686.67177,204270.7996,166.6,55.1,225.2,117.9,243.5,215.3,187.10185191809407,89.87017013509494,244.12701692630023,167.81176968471922,224.4576114846858,256.73030010304217
110.0,41686.95446,204270.1836,41686.95446,204270.1836,164.5,53.8,222.4,116.3,238.4,211.8,189.44186539594608,90.66307428772976,247.22585704908226,170.12684891139455,226.34504617429883,260.02722579245597
